timestamp,madgwick_roll,madgwick_pitch,madgwick_yaw,gt_roll,gt_pitch,gt_yaw,madgwick_error
18.59,5.09768,1.54201,172.837,5.16755,1.48297,172.564,0.289194
18.6,5.06249,1.45541,173.153,5.1501,1.42614,172.851,0.318085
18.61,4.99985,1.39254,173.436,5.1324,1.36927,173.137,0.330356
18.62,5.02788,1.34019,173.721,5.11445,1.31237,173.424,0.312884
18.63,5.02715,1.26572,173.969,5.09624,1.25544,173.71,0.269738
18.64,5.02581,1.20218,174.298,5.07779,1.19847,173.997,0.306724
18.65,5.02569,1.13563,174.626,5.05909,1.14147,174.283,0.344929
18.66,4.97499,1.06866,174.88,5.04014,1.08445,174.57,0.319025
18.67,4.96357,1.01201,175.211,5.02094,1.0274,174.856,0.361026
18.68,4.94194,0.912508,175.481,5.00149,0.970321,175.143,0.349334
18.69,4.9175,0.813848,175.787,4.98181,0.913219,175.429,0.377911
18.7,4.90497,0.746568,176.03,4.96187,0.856094,175.716,0.338405
18.71,4.90771,0.720735,176.292,4.9417,0.798948,176.002,0.302733
18.72,4.90163,0.678154,176.62,4.92128,0.741782,176.288,0.338224
18.73,4.87956,0.633412,176.95,4.90062,0.684597,176.575,0.37961
18.74,4.8834,0.540854,177.252,4.87972,0.627395,176.861,0.40017
18.75,4.83881,0.512482,177.511,4.85858,0.570178,177.148,0.368421
18.76,4.80888,0.412699,177.783,4.8372,0.512946,177.434,0.364359
18.77,4.80078,0.349691,178.027,4.81559,0.455702,177.721,0.324061
18.78,4.77251,0.29505,178.358,4.79374,0.398446,178.007,0.36663
18.79,4.75766,0.228155,178.601,4.77166,0.34118,178.294,0.327304
18.8,4.76588,0.200874,178.902,4.74934,0.283905,178.58,0.332236
18.81,4.72553,0.18432,179.178,4.72679,0.226624,178.867,0.313683
18.82,4.74528,0.111781,179.467,4.70401,0.169337,179.153,0.321653
18.83,4.70551,0.05681,179.711,4.68099,0.112045,179.44,0.278134
18.84,4.67528,-0.00253417,179.952,4.65775,0.0547512,179.726,0.234034
18.85,4.63046,-0.0912154,-179.787,4.63428,-0.00254438,-179.987,0.21863
18.86,4.57746,-0.153038,-179.465,4.61058,-0.0598399,-179.701,0.255207
18.87,4.56434,-0.165935,-179.175,4.58666,-0.117134,-179.414,0.245377
18.88,4.52169,-0.205171,-178.926,4.56251,-0.174425,-179.128,0.207625
18.89,4.54014,-0.265502,-178.655,4.53814,-0.231712,-178.841,0.189745
18.9,4.54435,-0.333656,-178.335,4.51354,-0.288993,-178.555,0.226805
18.91,4.55042,-0.420992,-178.063,4.48873,-0.346266,-178.268,0.227841
18.92,4.48927,-0.497945,-177.799,4.46369,-0.403531,-177.982,0.207996
18.93,4.4506,-0.536075,-177.473,4.43844,-0.460786,-177.695,0.235329
18.94,4.40858,-0.607469,-177.146,4.41297,-0.51803,-177.409,0.27749
18.95,4.37685,-0.668316,-176.814,4.38728,-0.57526,-177.122,0.321818
18.96,4.35332,-0.724365,-176.483,4.36138,-0.632476,-176.836,0.365221
18.97,4.34411,-0.757901,-176.232,4.33526,-0.689677,-176.55,0.325489
18.98,4.33021,-0.852028,-175.971,4.30893,-0.74686,-176.263,0.311877
18.99,4.31938,-0.877119,-175.656,4.28239,-0.804024,-175.977,0.331281
19,4.30549,-0.936732,-175.413,4.25564,-0.861168,-175.69,0.291802
19.01,4.25943,-1.01907,-175.16,4.22868,-0.918291,-175.404,0.265665
19.02,4.22211,-1.07905,-174.83,4.20152,-0.975391,-175.117,0.306644
19.03,4.1996,-1.13422,-174.588,4.17414,-1.03247,-174.831,0.264406
19.04,4.17105,-1.16285,-174.337,4.14657,-1.08952,-174.544,0.221225
19.05,4.15679,-1.25986,-174.069,4.11879,-1.14654,-174.258,0.224403
19.06,4.1506,-1.27841,-173.772,4.09081,-1.20353,-173.971,0.222584
19.07,4.10632,-1.3211,-173.444,4.06263,-1.2605,-173.685,0.252559
19.08,4.07401,-1.36149,-173.201,4.03424,-1.31743,-173.398,0.207269
19.09,4.08122,-1.39999,-172.936,4.00567,-1.37433,-173.112,0.195118
19.1,4.05502,-1.45762,-172.694,3.97689,-1.43119,-172.825,0.156536
19.11,4.01336,-1.55713,-172.418,3.94792,-1.48802,-172.539,0.154793
19.12,3.98035,-1.60745,-172.088,3.91876,-1.54481,-172.252,0.188234
19.13,3.945,-1.6577,-171.757,3.8894,-1.60157,-171.966,0.224871
19.14,3.87097,-1.71574,-171.457,3.85986,-1.65828,-171.679,0.230094
19.15,3.8421,-1.77443,-171.216,3.83012,-1.71495,-171.393,0.18701
19.16,3.82398,-1.85984,-170.896,3.8002,-1.77158,-171.106,0.229759
19.17,3.75288,-1.92959,-170.592,3.77009,-1.82816,-170.82,0.249651
19.18,3.7218,-1.99677,-170.261,3.7398,-1.8847,-170.533,0.294281
19.19,3.70384,-2.04041,-169.934,3.70932,-1.94119,-170.247,0.327752
19.2,3.68468,-2.08548,-169.606,3.67867,-1.99764,-169.961,0.365722
19.21,3.64017,-2.15527,-169.278,3.64783,-2.05403,-169.674,0.40815
19.22,3.57278,-2.19523,-169.014,3.61681,-2.11037,-169.388,0.383658
19.23,3.50377,-2.26546,-168.749,3.58562,-2.16666,-169.101,0.371662
19.24,3.44179,-2.29503,-168.44,3.55425,-2.2229,-168.815,0.39319
19.25,3.37382,-2.33161,-168.173,3.5227,-2.27908,-168.528,0.38282
19.26,3.38201,-2.38467,-167.866,3.49098,-2.3352,-168.242,0.390375
19.27,3.36071,-2.42016,-167.618,3.4591,-2.39126,-167.955,0.348096
19.28,3.37439,-2.47159,-167.334,3.42704,-2.44727,-167.669,0.337678
19.29,3.34686,-2.51385,-167.005,3.39481,-2.50321,-167.382,0.378445
19.3,3.2965,-2.57143,-166.677,3.36242,-2.55909,-167.096,0.421339
19.31,3.28571,-2.60345,-166.424,3.32986,-2.61491,-166.809,0.386371
19.32,3.28549,-2.66366,-166.106,3.29714,-2.67066,-166.523,0.416058
19.33,3.25579,-2.72377,-165.776,3.26426,-2.72634,-166.236,0.459779
19.34,3.23343,-2.78023,-165.533,3.23122,-2.78196,-165.95,0.416596
19.35,3.18348,-2.84157,-165.287,3.19802,-2.83751,-165.663,0.375474
19.36,3.14982,-2.90452,-164.957,3.16467,-2.89298,-165.377,0.419138
19.37,3.13481,-2.98391,-164.638,3.13116,-2.94838,-165.09,0.454095
19.38,3.05518,-3.03847,-164.35,3.09749,-3.00371,-164.804,0.455071
19.39,3.03837,-3.10103,-164.104,3.06367,-3.05897,-164.517,0.414686
19.4,2.98757,-3.19584,-163.832,3.02971,-3.11415,-164.231,0.407419
19.41,2.96182,-3.25696,-163.589,2.99559,-3.16925,-163.944,0.366225
19.42,2.9514,-3.28305,-163.33,2.96133,-3.22427,-163.658,0.332866
19.43,2.91246,-3.36371,-163.007,2.92692,-3.27921,-163.372,0.373685
19.44,2.83816,-3.41815,-162.741,2.89237,-3.33407,-163.085,0.355167
19.45,2.79275,-3.44707,-162.42,2.85768,-3.38884,-162.799,0.38512
19.46,2.76393,-3.52917,-162.098,2.82285,-3.44353,-162.512,0.423007
19.47,2.74152,-3.57629,-161.771,2.78788,-3.49814,-162.226,0.460745
19.48,2.70806,-3.62186,-161.442,2.75277,-3.55265,-161.939,0.50091
19.49,2.66913,-3.65206,-161.192,2.71753,-3.60708,-161.653,0.461823
19.5,2.61955,-3.6695,-160.883,2.68215,-3.66142,-161.366,0.483238
19.51,2.60966,-3.68582,-160.605,2.64665,-3.71567,-161.08,0.474179
19.52,2.53946,-3.71232,-160.329,2.61101,-3.76982,-160.793,0.468602
19.53,2.50841,-3.72801,-160.02,2.57525,-3.82388,-160.507,0.49637
19.54,2.48324,-3.79274,-159.775,2.53936,-3.87784,-160.22,0.453101
19.55,2.41589,-3.81881,-159.505,2.50334,-3.93171,-159.934,0.446739
19.56,2.38439,-3.87832,-159.261,2.46721,-3.98548,-159.647,0.404077
19.57,2.36623,-3.94094,-159.014,2.43095,-4.03915,-159.361,0.361493
19.58,2.28967,-4.00263,-158.707,2.39457,-4.09271,-159.074,0.385655
19.59,2.2653,-4.05295,-158.38,2.35807,-4.14618,-158.788,0.422594
19.6,2.24924,-4.12584,-158.127,2.32146,-4.19954,-158.501,0.383319
19.61,2.21475,-4.19384,-157.88,2.28474,-4.2528,-158.215,0.341899
19.62,2.194,-4.2649,-157.558,2.2479,-4.30595,-157.928,0.372119
19.63,2.15232,-4.34484,-157.237,2.21096,-4.35899,-157.642,0.405335
19.64,2.11235,-4.38872,-156.908,2.1739,-4.41193,-157.355,0.447366
19.65,2.03211,-4.43841,-156.632,2.13674,-4.46475,-157.069,0.44192
19.66,1.98922,-4.48076,-156.387,2.09948,-4.51746,-156.782,0.403874
19.67,1.96466,-4.55145,-156.138,2.06211,-4.57006,-156.496,0.364034
19.68,1.96914,-4.586,-155.848,2.02464,-4.62254,-156.21,0.363342
19.69,1.9427,-4.64254,-155.603,1.98707,-4.67491,-155.923,0.320854
19.7,1.87176,-4.71023,-155.339,1.9494,-4.72717,-155.637,0.301487
19.71,1.85324,-4.75682,-155.093,1.91164,-4.7793,-155.35,0.260232
19.72,1.78209,-4.837,-154.791,1.87379,-4.83131,-155.064,0.279971
19.73,1.77902,-4.89072,-154.535,1.83584,-4.88321,-154.777,0.244027
19.74,1.73427,-4.94114,-154.207,1.7978,-4.93498,-154.491,0.285646
19.75,1.73423,-4.9825,-153.945,1.75968,-4.98663,-154.204,0.258075
19.76,1.67905,-5.03674,-153.696,1.72147,-5.03815,-153.918,0.221874
19.77,1.64867,-5.10839,-153.373,1.68317,-5.08955,-153.631,0.258437
19.78,1.58077,-5.16819,-153.115,1.64479,-5.14082,-153.345,0.23494
19.79,1.57452,-5.20509,-152.858,1.60633,-5.19196,-153.058,0.200247
19.8,1.57704,-5.2688,-152.59,1.56779,-5.24298,-152.772,0.185003
19.81,1.55755,-5.34951,-152.277,1.52918,-5.29386,-152.485,0.220057
19.82,1.54447,-5.4205,-152.021,1.49049,-5.34461,-152.199,0.205142
19.83,1.51932,-5.49824,-151.766,1.45173,-5.39522,-151.912,0.196251
19.84,1.45917,-5.52813,-151.447,1.4129,-5.4457,-151.626,0.206365
19.85,1.45454,-5.60448,-151.147,1.37399,-5.49604,-151.339,0.240991
19.86,1.42302,-5.67388,-150.824,1.33502,-5.54625,-151.053,0.283801
19.87,1.3643,-5.71956,-150.498,1.29599,-5.59632,-150.766,0.308665
19.88,1.36022,-5.74196,-150.208,1.25689,-5.64625,-150.48,0.315514
19.89,1.31726,-5.80042,-149.961,1.21773,-5.69603,-150.193,0.281597
19.9,1.24088,-5.83603,-149.693,1.17851,-5.74568,-149.907,0.246151
19.91,1.18716,-5.87515,-149.443,1.13923,-5.79518,-149.621,0.204659
19.92,1.14156,-5.91948,-149.196,1.0999,-5.84454,-149.334,0.165792
19.93,1.13804,-5.99705,-148.909,1.06051,-5.89375,-149.048,0.195093
19.94,1.0923,-6.04899,-148.582,1.02107,-5.94281,-148.761,0.22625
19.95,1.0497,-6.13744,-148.314,0.981578,-5.99172,-148.475,0.232113
19.96,0.981555,-6.19917,-147.994,0.94204,-6.04049,-148.188,0.256872
19.97,0.986218,-6.25522,-147.715,0.902456,-6.0891,-147.902,0.269713
19.98,0.932133,-6.30676,-147.389,0.862828,-6.13756,-147.615,0.296539
19.99,0.912499,-6.33658,-147.137,0.823157,-6.18587,-147.329,0.266412
